City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,Temperature (Celsius),humidity,Wind_Speed,Pressure,AQI_Bucket
Ahmedabad,14-06-2015,38.06,,8.67,18.57,27.25,,8.67,1.05,4.63,2.85,5.12,0.74,216,37.17559746,31.76466428,27.8846363,1019.029518,Poor
Ahmedabad,15-06-2015,45.41,,9.35,20.55,29.9,,9.35,0.74,4.5,2.83,7.18,0.82,237,-6.816281933,95.86486759,14.68266343,1011.497684,Poor
Ahmedabad,16-06-2015,37.71,,8.54,16.26,24.8,,8.54,0.87,4.6,2.52,7.61,0.81,198,20.3376917,7.382762973,28.64996022,1019.203838,Moderate
Ahmedabad,17-06-2015,32.37,,7.53,14.36,21.89,,7.53,2.17,12.17,1.88,7.92,0.69,195,-8.452839897,30.84248505,21.59291604,1015.153096,Moderate
Ahmedabad,18-06-2015,34.74,,7.59,13.51,21.11,,7.59,4.11,12.22,1.82,6.19,0.47,187,31.21929649,30.54440449,14.21571115,997.4366545,Moderate
Ahmedabad,19-06-2015,32.56,,7.34,13.91,21.25,,7.34,4.04,11.85,2.55,9.3,0.97,181,-10.59585318,95.82551388,9.877256934,1007.455471,Moderate
Ahmedabad,20-06-2015,29.28,,7.55,11.68,19.23,,7.55,4.01,12.64,1.64,7,0.62,179,-8.850848591,27.9086829,8.263777724,992.5126746,Moderate
Ahmedabad,21-06-2015,20.46,,7.15,10.61,17.76,,7.15,5.62,12.7,1.26,5.17,0.32,188,-19.29622514,16.84891801,12.14726231,998.5108993,Moderate
Ahmedabad,22-06-2015,26.07,,7.99,11.07,19.06,,7.99,4.1,10.57,1.5,6.9,0.63,190,32.56367508,12.39464337,18.44756817,1015.589308,Moderate
Ahmedabad,23-06-2015,21.43,,7.45,11.16,18.62,,7.45,4.99,7.38,1.4,6.69,0.76,185,35.93446364,8.598176709,18.36060101,1022.962311,Moderate
Ahmedabad,24-06-2015,11.91,,7.34,10.1,17.44,,7.34,10.86,5.47,1.3,12.23,0.73,189,-4.040399747,60.28048303,1.547913116,1033.998591,Moderate
Ahmedabad,25-06-2015,57.75,,8.68,9.68,18.36,,8.68,12.28,3.06,1.98,6.51,0.74,196,0.843622067,76.45385066,26.45568605,1018.246955,Moderate
Ahmedabad,26-06-2015,66.39,,8.58,12.79,21.36,,8.58,11.09,4.96,1.76,6.18,0.57,201,35.82065539,66.18917156,2.970209104,1008.710282,Poor
Ahmedabad,27-06-2015,62.61,,9.15,9.83,18.98,,9.15,12.31,6.44,1.87,5.47,0.37,231,25.2288153,82.8420771,16.11577821,1016.992588,Poor
Ahmedabad,28-06-2015,47.5,,8.07,9.53,17.59,,8.07,13.91,7.28,1.34,3.97,0.12,196,4.65588842,53.59440688,18.19839713,1012.124294,Moderate
Ahmedabad,29-06-2015,111.8,,9.23,11.51,20.74,,9.23,5.27,5.99,1.84,5.69,0.28,220,-18.460816,22.46433844,23.996561,1008.121914,Poor
Ahmedabad,30-06-2015,30,,8.87,13.59,22.64,,8.87,8.09,6.31,1.32,4.59,0.16,244,-14.17151896,28.92631354,15.31576745,1013.019819,Poor
Ahmedabad,01-07-2015,4.66,,9.01,10.9,20.36,,9.01,7.31,6.38,1.27,3.94,0.13,223,17.28990462,97.54599682,13.66312845,995.3521625,Poor
Ahmedabad,02-07-2015,48.72,,9.56,11.94,21.5,,9.56,5.72,6.61,1.77,4.96,0.39,230,17.49381513,67.52238889,28.21581774,1025.851794,Poor
Ahmedabad,03-07-2015,49.7,,9.43,9.81,19.23,,9.43,6.78,6.42,2,4.79,0.31,243,31.32832035,53.74989146,23.94748,1016.814619,Poor
Ahmedabad,04-07-2015,48.1,,8.03,9.53,17.57,,8.03,9.33,7.6,1.68,4.41,0.18,215,31.17596256,88.52332778,16.89640964,1019.970291,Poor
Ahmedabad,05-07-2015,47.43,,8.11,9.45,17.56,,8.11,7.93,7.08,2.1,3.6,0.13,199,-7.140222722,90.8782883,11.95710843,1006.19573,Moderate
Ahmedabad,06-07-2015,51.74,,8.91,12.38,21.28,,8.91,10.05,5.78,2.15,3.64,0.27,200,-14.67152914,61.12402188,4.767721455,1000.142888,Moderate
Ahmedabad,07-07-2015,42.68,,9.74,11.08,20.82,,9.74,10.87,4.44,1.62,4.96,0.39,226,26.53414008,0.534644218,14.00628886,1020.88402,Poor
Ahmedabad,08-07-2015,38.45,,10.55,7.8,18.35,,10.55,10.28,3.24,2.46,4.79,0.41,241,28.39034144,12.11313442,17.30644283,1008.586191,Poor
Ahmedabad,09-07-2015,46.69,,11.48,0.17,11.64,,11.48,10.25,5.76,1.77,4.34,0.15,222,9.573776579,28.33239913,5.165198535,1011.672233,Poor
Ahmedabad,10-07-2015,55.27,,11.55,0.12,11.66,,11.55,12.7,6.55,1.69,4.17,0.22,223,-0.485735364,40.86439455,18.22466895,1031.957167,Poor
Ahmedabad,11-07-2015,149.03,,11.49,0.16,11.65,,11.49,10.07,7.27,1.71,5.72,0.19,248,27.04426656,19.40068794,18.32615951,1018.347504,Poor
Ahmedabad,12-07-2015,86.57,,11.47,0.17,11.64,,11.47,11.09,6.53,1.57,3.85,0.09,300,0.327958128,98.62249973,2.494837514,992.0922982,Poor
Ahmedabad,13-07-2015,111.77,,11.3,0.24,11.53,,11.3,7.73,4.67,1.72,4.52,0.16,232,39.934136,21.53536637,24.65423275,1013.337973,Poor
Ahmedabad,14-07-2015,151.4,,10.8,0.36,11.16,,10.8,7.8,5.46,0.95,3.54,0.12,330,17.79385862,25.2222067,1.851718301,1007.211433,Very Poor
Ahmedabad,15-07-2015,51.35,,8,2.69,10.67,,8,10,5.76,1.54,4.32,0.35,223,29.00868441,77.54399042,20.73702643,989.2913148,Poor
Ahmedabad,16-07-2015,65.37,,0.64,8.07,8.57,,0.64,16.31,8.02,1.63,4.34,0.28,105,35.87562774,7.060254763,6.357037603,1007.947427,Moderate
Ahmedabad,17-07-2015,56.28,,0.6,8.02,8.51,,0.6,18.93,6.2,1.52,3.74,0.29,101,12.49283989,65.15269886,18.09095592,1020.801216,Moderate
Ahmedabad,18-07-2015,48.17,,0.65,8,8.55,,0.65,18.99,7.97,1.23,4.74,0.12,93,-7.631833274,76.97239035,8.707973177,1015.903625,Satisfactory
Ahmedabad,19-07-2015,33.56,,0.72,7.89,8.56,,0.72,11.28,10.18,0.61,3.85,0.08,67,23.47768173,49.75606418,11.68369255,1013.551452,Satisfactory
Ahmedabad,20-07-2015,31.3,,0.55,8.1,8.49,,0.55,10.29,7.44,0.52,2.31,0.06,60,10.68056067,24.47303833,17.34477155,1011.503362,Satisfactory
Ahmedabad,21-07-2015,48.12,,0.67,7.9,8.43,,0.67,1.28,6.3,5,21.75,1.54,,-3.501450673,53.51999133,23.19963211,1023.616952,
Ahmedabad,22-07-2015,57.11,,0.55,8.28,8.42,,0.55,14.58,2.6,2.81,14.53,1.87,90,22.19656292,61.8728063,22.23280071,1020.774209,Satisfactory
Ahmedabad,23-07-2015,34.72,,0.1,9.73,7.88,,0.1,13.62,4.87,1.44,5.22,0.38,78,2.336382719,74.32967938,8.385592208,1013.671629,Satisfactory
Ahmedabad,24-07-2015,29.22,,0.06,9.57,7.77,,0.06,13.58,5.08,1.37,3.65,0.32,48,-7.822861121,56.82055591,28.3358594,1008.307019,Good
Ahmedabad,25-07-2015,29.79,,0.14,8.64,7.97,,0.14,15.11,5.34,0.36,1.05,0.14,53,36.93701037,6.660094076,13.42129481,1018.899502,Satisfactory
Ahmedabad,26-07-2015,59.95,,0.18,8.78,8.16,,0.18,11.52,2.79,0.52,1.23,0.22,91,34.91425421,39.5684981,12.12309449,1012.711716,Satisfactory
Ahmedabad,27-07-2015,19.2,,1.52,9.45,9.74,,1.52,11.23,4.61,1.29,3.29,0.15,70,-18.6141355,92.31545777,11.63388408,996.1315319,Satisfactory
Ahmedabad,28-07-2015,19.52,,5.89,11.26,17.15,,5.89,11.56,4.4,0.58,1.44,0.07,157,-5.019466629,60.12976337,20.70800471,1018.571465,Moderate
Ahmedabad,29-07-2015,35.16,,5.75,10.89,16.64,,5.75,14.7,3.67,1.61,3.71,0.48,158,2.512479586,8.261219129,0.255499013,1008.685031,Moderate
Ahmedabad,30-07-2015,33.03,,7.01,10.58,17.58,,7.01,12.95,3.53,1.65,3.96,0.37,169,38.8152683,79.99067878,4.633430781,1024.048112,Moderate
Ahmedabad,31-07-2015,40.95,,6.92,10.47,17.39,,6.92,19.8,3.38,2.05,5.08,0.44,174,-18.52547794,90.14237793,26.19070047,1011.395081,Moderate
Ahmedabad,01-08-2015,40.29,,6.74,10.52,17.26,,6.74,8.27,3.57,1.85,4.34,0.39,173,31.94151611,89.30832929,1.766573878,1001.221596,Moderate
Ahmedabad,02-08-2015,41.16,,6.91,10.51,17.42,,6.91,13.48,3.69,1.8,4.23,0.33,172,5.816447363,5.340900369,10.96744185,1020.976093,Moderate
Ahmedabad,03-08-2015,36.12,,7.21,11.56,17.07,,7.21,13.62,6.08,1.67,2.85,0.11,190,6.671506689,56.30684441,9.38309395,997.7521913,Moderate
Ahmedabad,04-08-2015,28.51,,6.69,20.52,27.21,,6.69,5.69,7.65,1.36,2.17,0.09,171,-12.79153806,21.90083006,24.95605764,1014.593031,Moderate
Ahmedabad,05-08-2015,31.59,,6.99,20.42,27.41,,6.99,9.23,7.9,0.72,2.29,0.12,168,-0.932662557,73.62818862,19.38659684,1001.921394,Moderate
Ahmedabad,06-08-2015,42.56,,7.17,20.4,27.57,,7.17,6.28,9.86,1.36,2.94,0.28,172,-13.93300709,50.65707835,4.046823387,1021.528819,Moderate
Ahmedabad,07-08-2015,48.12,,7.14,20.3,27.45,,7.14,6.77,12.78,1.22,3.39,0.26,173,24.85172186,18.48904319,13.68216055,1010.666224,Moderate
Ahmedabad,08-08-2015,37.09,,7.22,20.21,27.42,,7.22,8.66,7.94,0.86,2.98,0.16,175,-8.822112542,51.35919689,13.32462586,1012.347118,Moderate
Ahmedabad,09-08-2015,33.4,,7.4,20.09,27.5,,7.4,9.95,8.39,0.8,2.13,0.07,179,29.82446855,72.27523138,29.73256421,1010.384872,Moderate
Ahmedabad,10-08-2015,38.64,,7.35,20.21,27.55,,7.35,9.74,6.28,1.31,2.8,0.27,174,-15.51791803,32.53222087,20.53531751,1015.858191,Moderate
Ahmedabad,11-08-2015,40.49,,7.48,20.23,27.71,,7.48,8.92,21.51,1.17,3,0.11,176,-18.49315819,27.76753731,4.063499483,1018.772949,Moderate
Ahmedabad,12-08-2015,41.37,,7.47,20.2,27.68,,7.47,11.73,19.8,1.82,2.85,0.17,179,27.59938655,83.9293222,26.67049773,1021.285379,Moderate
Ahmedabad,13-08-2015,44.56,,7.49,20.06,27.55,,7.49,11.23,22.77,1.38,3.36,0.44,175,-13.39573846,16.99118167,13.01272298,1024.921294,Moderate
Ahmedabad,14-08-2015,65.68,,7.57,19.94,27.51,,7.57,8.21,30.21,3.62,5.79,1,177,2.0109493,27.18521823,1.576187281,1018.473931,Moderate
Ahmedabad,15-08-2015,33.34,,7.3,20.27,27.57,,7.3,6.41,32.95,0,0,0.02,175,-17.32142336,14.36941023,7.052670186,1001.167917,Moderate
Ahmedabad,16-08-2015,39.17,,7.35,20.24,27.58,,7.35,9.17,26.64,0.79,0.76,0.14,174,17.5747886,53.06769169,2.630163368,1005.637297,Moderate
Ahmedabad,17-08-2015,34,,7.41,20.1,27.51,,7.41,9.64,17.17,1.21,1.8,0.15,179,-19.3025088,76.61333548,10.92648332,1024.817601,Moderate
Ahmedabad,18-08-2015,36.38,,7.31,20.14,27.45,,7.31,10.65,13.35,2,4.33,0.35,177,-15.17754467,5.898140395,27.18364901,1015.111034,Moderate
Ahmedabad,19-08-2015,38.35,,7.41,20.16,27.57,,7.41,9.33,18.59,1.63,3.74,0.35,180,36.47137557,46.40223075,4.702616697,1026.066913,Moderate
Ahmedabad,20-08-2015,38.5,,12.38,19.67,30.02,,12.38,10.37,16.33,1.56,2.97,0.42,274,-10.09986146,51.61335153,19.38862893,1020.554589,Poor
Ahmedabad,21-08-2015,39.61,,17.31,14.84,32.15,,17.31,10.76,5.38,1.67,3.17,0.24,310,37.14587822,77.30591225,14.00041346,1000.816246,Very Poor
Ahmedabad,22-08-2015,61.79,,17.24,14.82,32.06,,17.24,12.39,8.06,0.91,1.81,0.2,303,-12.3227269,40.2947209,9.304234094,1019.182534,Very Poor
Ahmedabad,23-08-2015,43.22,,17.17,14.82,31.99,,17.17,11.68,37.87,1.29,3.06,0.14,302,28.80726564,0.276545272,28.93378509,1014.032248,Very Poor
Ahmedabad,24-08-2015,33.41,,17.12,14.86,31.98,,17.12,12.96,86.83,1.08,2.1,0.05,302,-18.05452048,53.53411096,5.043137625,1033.193422,Very Poor
Ahmedabad,25-08-2015,36.9,,17.08,14.85,31.93,,17.08,4.73,54.01,0.91,1.25,0.16,302,24.60663408,96.17719323,25.79166645,1027.225092,Very Poor
Ahmedabad,26-08-2015,36.36,,17.11,14.79,31.9,,17.11,8.86,77.3,0,0,0.06,302,4.125023615,23.37559272,4.35339517,997.0016282,Very Poor
Ahmedabad,27-08-2015,32.64,,17.01,14.84,31.85,,17.01,7.05,62.31,0,0,0.01,302,20.82067426,27.58260392,1.070168174,1012.374149,Very Poor
Ahmedabad,28-08-2015,38.23,,17.07,14.89,31.96,,17.07,10.9,55.94,0,0,0.01,302,-6.384687768,76.75245257,13.3408276,1023.135319,Very Poor
Ahmedabad,29-08-2015,39.86,,16.98,14.83,31.81,,16.98,10.02,96.83,0,0.01,0.02,301,-10.59643254,78.94003547,23.78361663,1018.126584,Very Poor
Ahmedabad,30-08-2015,72.74,,17.04,14.84,31.88,,17.04,4.23,99.03,0,0,0,302,3.791990566,77.66438222,29.37237876,1020.835511,Very Poor
Ahmedabad,31-08-2015,43.2,,17.05,14.86,31.91,,17.05,5.96,59.99,0,0,0.11,302,29.68184774,28.34868394,22.01539606,1035.251779,Very Poor
Ahmedabad,01-09-2015,63.2,,17.03,14.82,31.85,,17.03,3.69,7.57,0,0,0,302,1.83213514,17.3844078,6.54718791,1020.432509,Very Poor
Ahmedabad,02-09-2015,64.73,,17.01,14.82,31.83,,17.01,6.45,12.13,0,0,0,302,5.074928058,65.16954686,23.06323626,1000.860203,Very Poor
Ahmedabad,03-09-2015,65.28,,17.04,14.85,31.89,,17.04,6.13,18.2,0,0,0,301,16.50267447,13.28517825,0.67660974,1036.155783,Very Poor
Ahmedabad,04-09-2015,67.86,,16.97,14.87,31.84,,16.97,8.87,16.53,0,0,0,302,-12.41525917,43.9626483,10.81163118,1013.713077,Very Poor
Ahmedabad,05-09-2015,52.4,,16.97,14.81,31.78,,16.97,9.89,22.55,0,0,0,301,31.94038737,61.20186727,22.84677087,1007.743736,Very Poor
Ahmedabad,06-09-2015,33.33,,16.95,14.89,31.84,,16.95,6.88,33.58,0,0,0,302,-19.98740791,51.7067973,6.38091752,1010.232433,Very Poor
Ahmedabad,07-09-2015,29.52,,16.94,14.88,31.82,,16.94,8.56,40.65,0,0,0.02,301,30.91350155,39.44515211,24.27766434,1020.608971,Very Poor
Ahmedabad,08-09-2015,15.53,,17,14.85,31.85,,17,15.13,34.18,0,0,0,301,18.19227912,26.89904365,6.488362716,1001.917566,Very Poor
Ahmedabad,09-09-2015,57.51,,16.31,50.9,67.22,,16.31,8.73,15.39,0,10.52,4.88,,32.48264761,6.288380257,10.47656134,1016.991248,
Ahmedabad,10-09-2015,50.24,,9.46,12.31,21.77,,9.46,11.63,13.61,0,3.42,0.29,226,21.7203746,61.88331403,15.48252565,1013.149231,Poor
Ahmedabad,11-09-2015,61.77,,8.68,15.43,24.1,,8.68,8.1,18.69,0,4.83,0.38,276,0.240281073,34.19272665,19.12042599,1006.470868,Poor
Ahmedabad,12-09-2015,46.93,,7.14,11.47,18.61,,7.14,7.92,19.03,0,3.08,0.12,209,8.632852645,84.44078837,6.981530079,1003.717114,Poor
Ahmedabad,13-09-2015,43.01,,6.82,9.96,16.78,,6.82,11.58,20.59,0,2.5,0.13,179,-11.02519458,34.93786719,10.000539,1001.330146,Moderate
Ahmedabad,14-09-2015,42.06,,8.43,11.35,19.78,,8.43,11.63,28.09,0,3.19,0.2,197,4.303805015,13.8006996,15.98925864,1019.607261,Moderate
Ahmedabad,15-09-2015,44.94,,7.14,10.94,18.07,,7.14,5.85,59.38,0,2.21,0.24,229,-5.366136944,36.44721303,9.397351219,1000.760749,Poor
Ahmedabad,16-09-2015,29.58,,6.61,9.94,16.55,,6.61,8.82,42.9,0,1.87,0.13,170,9.599666045,7.924566885,28.26808514,1017.736789,Moderate
Ahmedabad,17-09-2015,32.15,,6.5,9.7,16.2,,6.5,9.2,39.02,0,2.73,0.19,164,15.4197305,67.49583415,8.017489771,1000.31177,Moderate
Ahmedabad,18-09-2015,36.33,,7.68,12.88,20.56,,7.68,8.28,43.35,0,4.29,0.36,195,0.149275551,22.73079316,29.54246724,1016.494836,Moderate
Ahmedabad,19-09-2015,24.46,,8.45,10.99,19.44,,8.45,12.59,44.55,0,2.52,0.17,220,0.321910548,63.4985503,21.69481189,1011.41854,Poor
Ahmedabad,20-09-2015,,,,,,,,,,,,,,9.914983853,73.56486817,8.400041133,1000.162815,
Ahmedabad,21-09-2015,27.08,,9.95,12.25,22.19,,9.95,9.51,12.46,0,4.77,0.32,,7.876675456,29.23012794,1.38557214,1017.027629,
Ahmedabad,22-09-2015,59.29,,9.21,9.68,18.89,,9.21,5.98,7.69,0,3.24,0.19,217,9.333050739,90.89341192,3.850213515,1021.897632,Poor
Ahmedabad,23-09-2015,65.32,,10.61,9.62,20.23,,10.61,3.69,4.74,0,3.63,0.24,254,38.68745854,53.53498383,20.72816682,1025.509803,Poor
Ahmedabad,24-09-2015,47.39,,9.26,10.48,19.74,,9.26,7.72,7.71,0,3.41,0.21,241,27.46071526,10.53658476,26.67092829,1018.700286,Poor
Ahmedabad,25-09-2015,43.88,,8.69,19.75,28.44,,8.69,4.83,11.53,0,3.24,0.16,244,-7.4510811,46.55516724,0.558924658,1018.323961,Poor
Ahmedabad,26-09-2015,28.35,,9.05,13.62,22.68,,9.05,7.47,15.95,0,3.26,0.21,243,-6.910950004,81.68736261,14.89051203,1023.727096,Poor
Ahmedabad,27-09-2015,3.59,,11.26,14.17,25.44,,11.26,9.6,20.38,0,4.02,0.46,244,6.68389666,75.92151419,6.958890557,993.8779144,Poor
Ahmedabad,28-09-2015,3.04,,16.31,21.5,37.81,,16.31,13.73,30.05,0.02,9.33,0.81,327,15.95008275,22.68046846,29.68839756,1012.655351,Very Poor
Ahmedabad,29-09-2015,19.14,,10.33,30.6,40.93,,10.33,10.96,29.36,0,8.36,1,390,8.268153437,85.75115781,29.09763177,1012.036726,Very Poor
Ahmedabad,30-09-2015,69.12,,8.85,32.41,41.26,,8.85,15.63,28.45,0,7.16,0.73,231,-13.66353405,89.12641612,21.20827971,1020.809139,Poor
Ahmedabad,01-10-2015,76.41,,17.96,34.7,52.67,,17.96,15.44,31.49,0,7.51,1.15,396,-5.939672957,57.7322411,0.026601037,1004.292599,Very Poor
Ahmedabad,02-10-2015,102.49,,33.31,37.85,71.17,,33.31,27.32,24.85,19.81,51.29,15.05,731,-15.19683228,51.15668406,11.63069584,1007.299971,Severe
Ahmedabad,03-10-2015,127.94,,11.14,28.38,39.52,,11.14,25.59,15.17,8.14,29.23,3.24,466,-6.132438174,52.96178046,18.37227322,1020.399893,Severe
Ahmedabad,04-10-2015,87.18,,7.83,21.51,29.34,,7.83,6.98,23.17,5.59,17.26,2.28,230,18.38608855,51.46550028,24.02383736,1017.420944,Poor
Ahmedabad,05-10-2015,99.73,,20.16,30.23,50.39,,20.16,32.74,20.91,8.58,27.22,4.15,309,4.288154334,24.87233869,7.197035291,1008.938515,Very Poor
Ahmedabad,06-10-2015,84.15,,15.83,32.1,47.93,,15.83,19.37,23.12,8.34,23.83,4,519,-18.96315899,96.04872698,6.820931357,1003.700425,Severe
Ahmedabad,07-10-2015,92.12,,18.21,32.5,50.71,,18.21,31.75,29.97,6.26,26.4,4.3,397,31.22335433,7.976821315,17.45064787,1018.942425,Very Poor
Ahmedabad,08-10-2015,94.02,,27.14,36.97,64.11,,27.14,24.88,23.51,10.85,41.2,6.14,517,-14.05351918,36.6786723,10.54092167,1008.176338,Severe
Ahmedabad,09-10-2015,150.27,,15.9,34.86,50.77,,15.9,26.35,31.96,9.13,37.83,5.06,653,-6.995490488,88.58887876,27.54411828,1007.882076,Severe
Ahmedabad,10-10-2015,118.91,,5.42,29.22,34.64,,5.42,79.47,24.89,6.23,12.93,1.74,355,1.714306995,89.90411081,21.70094877,1006.911296,Very Poor
Ahmedabad,11-10-2015,91.41,,5.19,23.45,28.63,,5.19,25.44,6.25,0.69,1.25,0.05,227,5.898155748,88.88428499,4.735436444,1031.382453,Poor
Ahmedabad,12-10-2015,95.9,,10.38,33.63,44.01,,10.38,30.06,27.34,3.24,11.06,1.76,316,5.580985524,54.64759987,5.237241635,1014.531419,Very Poor
Ahmedabad,13-10-2015,137.87,,20.2,32.98,53.18,,20.2,21.89,17.41,12.76,39.39,12.08,536,34.7171284,52.0304325,21.70162186,1012.77012,Severe
Ahmedabad,14-10-2015,90.71,,18.12,25.73,43.85,,18.12,17.89,26.02,7.32,43.71,6.04,370,38.21242398,36.98834948,18.43206914,1023.475599,Very Poor
Ahmedabad,15-10-2015,108.68,,17.03,32.87,49.9,,17.03,22.59,19.56,12.47,51.84,7.46,551,26.33223766,80.51591904,28.09877699,1025.221504,Severe
Ahmedabad,16-10-2015,98.79,,17.72,31.2,48.92,,17.72,26.09,30.19,8.22,41.58,5.48,393,35.52030838,47.77620411,25.23814369,994.6697476,Very Poor
Ahmedabad,17-10-2015,145.75,,20.61,34.71,55.33,,20.61,24.66,95.94,20.08,51.51,7.31,671,-0.890293593,49.70606982,4.762819126,1024.348566,Severe
Ahmedabad,18-10-2015,179.43,,52.33,39.42,91.75,,52.33,39.15,112.01,31.75,102.65,14.97,969,-4.634868134,99.82971287,13.21768751,1002.306808,Severe
Ahmedabad,19-10-2015,170.52,,15.49,35.22,48.6,,15.49,34.03,53.98,10.76,31.62,4.83,471,-1.836400642,99.82080741,28.38896597,1007.60751,Severe
Ahmedabad,20-10-2015,203.4,,23.03,36.63,59.66,,23.03,94.3,5.36,0,0,0,529,15.13580633,36.44423911,22.16299519,1002.563988,Severe
Ahmedabad,21-10-2015,92.71,,12.92,30.65,43.57,,12.92,42.08,72.86,13.33,17.97,5.17,,8.987910356,69.58891484,5.826252573,1003.5877,
Ahmedabad,22-10-2015,64.66,,4.79,23.83,28.61,,4.79,34.4,24.76,6.24,12.04,2.24,213,-16.78878393,96.25728008,15.73231525,1020.854093,Poor
Ahmedabad,23-10-2015,78.14,,10.58,28.93,39.51,,10.58,44.91,35.56,4.72,8.87,2.28,297,18.67477768,35.35086423,24.30021677,1014.01715,Poor
Ahmedabad,24-10-2015,100.17,,32.27,34.16,66.43,,32.27,27.73,23.95,7.62,12.85,5.15,605,-10.98210219,86.27284564,1.472014012,1013.910444,Severe
Ahmedabad,25-10-2015,147.35,,34.64,39.1,73.74,,34.64,46.09,26.43,5.8,5.08,10.16,691,-4.84009437,57.30359106,8.484663584,997.1613231,Severe
Ahmedabad,26-10-2015,206.89,,145.32,55.67,201,,145.32,20.47,38,1.69,3.45,36,971,-6.087068509,39.32598037,28.64784348,1009.357414,Severe
Ahmedabad,27-10-2015,114.84,,38.09,40.31,78.39,,38.09,22.94,30.19,26,72.61,10.84,,-13.537778,99.76110609,4.258743446,1022.354729,
Ahmedabad,28-10-2015,89.64,,5.42,25.75,31.18,,5.42,44.92,43.04,6.48,17.42,2.14,270,21.60832034,87.24639878,26.49867618,1013.537644,Poor
Ahmedabad,29-10-2015,51.72,,1.89,21.15,23.04,,1.89,37.31,66.58,3.96,11.1,0.75,188,35.20293711,35.62851664,21.58939747,1019.095372,Moderate
Ahmedabad,30-10-2015,54.59,,2.31,18.33,20.64,,2.31,19.08,42.43,3.47,10.25,1.12,114,28.43282063,56.72884095,5.017619618,1010.507829,Moderate
Ahmedabad,31-10-2015,46.5,,1.22,12.1,13.32,,1.22,13.73,61.56,1.9,4.5,0.22,143,3.871577536,67.92087021,4.80426913,1008.837117,Moderate
Ahmedabad,01-11-2015,,,,,,,,,,,,,,38.04939338,94.37247573,4.169361788,995.4160174,
Ahmedabad,02-11-2015,122.54,,75.42,44.2,119.62,,75.42,13.78,60.66,73.38,105.07,17.55,,34.29053866,96.94803703,12.67824016,1014.494533,
Ahmedabad,03-11-2015,147.18,,33.06,36.87,69.93,,33.06,21.24,131.12,25.83,60.82,9.26,557,35.92137123,79.34802194,17.12472346,1003.105426,Severe
Ahmedabad,04-11-2015,214.67,,57.37,42.21,99.57,,57.37,22.18,,41.22,93.71,13.41,,39.63417499,39.1138287,26.41062096,1005.341082,
Ahmedabad,05-11-2015,207.13,,28.41,35.31,60.37,,28.41,50.33,,28.86,55.93,8.74,536,4.114112499,96.68466401,25.31147661,1019.5946,Severe
Ahmedabad,06-11-2015,191.01,,39.61,50.11,89.72,,39.61,40.78,27.9,17.39,60.02,11.13,354,11.75059154,73.73825859,0.110063969,1011.837126,Very Poor
Ahmedabad,07-11-2015,192.35,,9.39,29.04,38.43,,9.39,29.18,33.21,22.88,52.49,10.86,381,-9.837959924,75.42503872,19.77974052,1006.11464,Very Poor
Ahmedabad,08-11-2015,127.64,,6.74,31.91,38.64,,6.74,26.94,47.33,9.55,20.72,4.32,355,33.71362033,25.14906841,23.93741542,994.9751607,Very Poor
Ahmedabad,09-11-2015,,,,,,,,,,,,,,13.03812992,94.59113824,10.31860987,1028.84196,
Ahmedabad,10-11-2015,,,,,,,,,,,,,,25.97725281,42.0041615,25.41517133,1017.091154,
Ahmedabad,11-11-2015,,,,,,,,,,,,,,-5.191161245,62.32236525,3.156896134,1001.645284,
Ahmedabad,12-11-2015,,,,,,,,,,,,,,5.997173591,96.36750552,22.46117313,1012.093434,
Ahmedabad,13-11-2015,,,,,,,,,,,,,,34.26947395,98.95306016,16.59013561,1019.492701,
Ahmedabad,14-11-2015,,,,,,,,,,,,,,38.1879824,90.76889219,11.49193249,997.8486758,
Ahmedabad,15-11-2015,,,,,,,,,,,,,,15.41753261,97.41562364,25.55944243,1017.414346,
Ahmedabad,16-11-2015,,,,,,,,,,,,,,-8.169846566,95.84429797,16.32229567,1012.349788,
Ahmedabad,17-11-2015,,,,,,,,,,,,,,-1.417643558,5.732098857,29.98604947,1032.042148,
Ahmedabad,18-11-2015,,,,,,,,,,,,,,-10.48613948,44.5350638,9.942521604,1029.33389,
Ahmedabad,19-11-2015,,,,,,,,,,,,,,-16.82122895,41.5126113,6.079267849,1032.865135,
Ahmedabad,20-11-2015,,,,,,,,,,,,,,30.26160929,42.35240327,25.17587888,1008.143006,
Ahmedabad,21-11-2015,,,,,,,,,,,,,,-3.484933212,4.210401466,12.80313296,1026.480812,
Ahmedabad,22-11-2015,,,,,,,,,,,,,,38.56969654,57.85932936,11.85046006,998.5280203,
Ahmedabad,23-11-2015,,,,,,,,,,,,,,27.54082497,95.10996226,25.2469796,1008.667649,
Ahmedabad,24-11-2015,,,,,,,,,,,,,,32.34519412,52.63501408,20.26681153,1014.655816,
Ahmedabad,25-11-2015,,,,,,,,,,,,,,-2.788650759,85.84719145,13.42595542,1019.468544,
Ahmedabad,26-11-2015,,,,,,,,,,,,,,-8.64329006,67.38516568,10.37647403,1012.418272,
Ahmedabad,27-11-2015,,,,,,,,,,,,,,-14.09671694,6.606255724,26.71133908,1013.945757,
Ahmedabad,28-11-2015,,,,,,,,,,,,,,35.54911745,43.01234231,12.07198752,1009.216637,
